id_ubicacion;comuna;tipo_de_calle;direccion
15595;Comuna 10;CALLE;JUAREZ, BENITO y GONZALEZ, ELPIDIO
15596;Comuna 15;CALLE;PUNTA ARENAS 1250
15597;Comuna 10;CALLE;VARELA, JOSE PEDRO y BRUSELAS
15598;Comuna 6;CALLE;ROSARIO 230
15599;Comuna 8;CALLE;SCAPINO, RODOLFO y SUAREZ, JOSE LEON
15600;Comuna 7;CALLE;GAVILAN 328
15601;Comuna 7;CALLE;FALCON, RAMON L.,CNEL. 2342
15602;Comuna 8;CALLE;MOZART 2335
15603;Comuna 10;AV. GRAL. PAZ;PAZ, MARCOS y GONZALEZ, ELPIDIO
15604;Comuna 1;AVENIDA;RAWSON DE DELLEPIANE, ELVIRA AV. 340
15605;Comuna 1;AVENIDA;GARAY, JUAN DE AV. 1100
15606;Comuna 1;AVENIDA;CALLAO AV. 295
15607;Comuna 1;AVENIDA;SAN JUAN AV. 1511
15608;Comuna 4;AVENIDA;BROWN, ALTE. AV. 976
15609;Comuna 6;AVENIDA;IBARBOUROU, JUANA DE Y PATRICIAS ARGENTINAS AV.
15610;Comuna 6;AVENIDA;GOYENA, PEDRO AV. 563
15611;Comuna 12;CALLE;ZAPIOLA y NUÑEZ
15612;Comuna 13;CALLE;DORREGO y CONESA
15613;Comuna 4;AVENIDA;VELEZ SARSFIELD AV. y LUJAN
15614;Comuna 6;AVENIDA;LA PLATA AV. y AGRELO
15615;Comuna 12;AVENIDA;LARRALDE, CRISOLOGO AV. y CAMINO, MIGUEL ANDRÉS
15616;Comuna 8;AVENIDA;CASTAÑARES AV. y LEGUIZAMON, MARTINIANO
15617;Comuna 15;AVENIDA;LACROZE, FEDERICO AV. y CORDOBA
15618;Comuna 11;AVENIDA;BEIRO, FRANCISCO AV. 3890
15619;Comuna 7;CALLE;ESTADO PLURINACIONAL DE BOLIVIA 92
15620;Comuna 10;CALLE;LASCANO e IRIGOYEN
15621;Comuna 3;CALLE;PERON, JUAN DOMINGO, TTE. GENERAL 2300
15622;Comuna 7;CALLE;CONDARCO 508
15623;Comuna 9;CALLE;GORDILLO, TIMOTEO y ZELADA
15624;Comuna 7;AVENIDA;NAZCA AV. 670
15625;Comuna 7;AVENIDA;ASAMBLEA AV. y HORTIGUERA
15626;Comuna 4;AVENIDA;VELEZ SARSFIELD AV. 500
15627;Comuna 3;AVENIDA;BELGRANO AV. 2643
15628;Comuna 14;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA 2221
15629;Comuna 11;CALLE;ARTIGAS, JOSE GERVASIO, GRAL. y ALVAREZ JONTE
15630;Comuna 8;CALLE;MARTINEZ CASTRO y PASAJE K
15631;Comuna 10;CALLE;MERCEDES y CAMARONES
15632;Comuna 5;CALLE;TUCUMAN 3301
15633;Comuna 2;CALLE;LAPRIDA 1805
15634;Comuna 14;AVENIDA;CORDOBA AV. y ESTADO DE ISRAEL AV.
15635;Comuna 12;AVENIDA;DE LOS CONSTITUYENTES AV. 5500
15636;Comuna 11;AVENIDA;CHIVILCOY 3000
15637;Comuna 9;AVENIDA;ESCALADA AV. 2452
15638;Comuna 1;AVENIDA;ACHAVAL RODRIGUEZ, T., DR. AV. y GIRALT, HERNAN M., INT., A AV.
15639;Comuna 14;CALLE;GODOY CRUZ y COSTA RICA
15640;Comuna 14;CALLE;ALVAREZ, JULIAN 1280
15641;Comuna 8;CALLE;MURGUIONDO 4506
15642;Comuna 9;CALLE;SUAREZ, JOSE LEON 21
15643;Comuna 5;AUTOPISTA;COCHABAMBA 3646
15644;Comuna 7;AVENIDA;DIRECTORIO AV. 3100
15645;Comuna 6;AVENIDA;PUEYRREDON, HONORIO, DR. AV. 400
15646;Comuna 9;AVENIDA;RESERVISTAS ARGENTINOS AV. y GALLARDO
15647;Comuna 1;AVENIDA;BRASIL y GARAY, JUAN DE AV.
15648;Comuna 4;AVENIDA;IRIARTE, GRAL. AV. 2701
15649;Comuna 6;AVENIDA;MORENO, JOSE MARIA AV. y FORMOSA
15650;Comuna 15;AVENIDA;ALVAREZ THOMAS AV. y PEREZ, GREGORIA
15651;Comuna 10;CALLE;SASTRE, MARCOS 4241
15652;Comuna 7;CALLE;BILBAO, FRANCISCO y MALVINAS ARGENTINAS
15653;Comuna 6;CALLE;FRANKLIN y MARECHAL, LEOPOLDO
15654;Comuna 1;CALLE;MANSO JUANA y EZCURRA, ENCARNACION
15655;Comuna 2;CALLE;AGUERO y PACHECO DE MELO, JOSE ANDRES
15656;Comuna 1;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y GARAY, JUAN DE AV.
15657;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 12323
15658;Comuna 1;AVENIDA;SAN JUAN AV. 441
15659;Comuna 10;AVENIDA;AVELLANEDA AV. y GONZALEZ, JOAQUIN V.
15660;Comuna 15;AVENIDA;CORRIENTES AV. 5253
15661;Comuna 13;AVENIDA;LACROZE, FEDERICO AV. 3175
15662;Comuna 6;AVENIDA;MORENO, JOSE MARIA AV. 200
15663;Comuna 14;AVENIDA;SANTA FE AV. 5120
15664;Comuna 7;AVENIDA;PORTELA y ALBERDI, JUAN BAUTISTA AV.
15665;Comuna 3;AVENIDA;PUEYRREDON AV. 916
15666;Comuna 5;AVENIDA;CORDOBA AV. 3474
15667;Comuna 15;AVENIDA;CORRIENTES AV. 5267
15668;Comuna 4;AVENIDA;BROWN, ALTE. AV. 1498
15669;Comuna 15;AVENIDA;SAN MARTIN AV. 2577
15670;Comuna 14;AVENIDA;CAMPOS, LUIS M. AV. 500
15671;Comuna 15;CALLE;CASTILLO 1680
15672;Comuna 9;CALLE;FONROUGE y PATRON
15673;Comuna 3;CALLE;RINCON 1431
15674;Comuna 8;CALLE;ACOSTA, MARIANO y PLUMERILLO
15675;Comuna 15;CALLE;FIGUEROA, D. APOLINARIO, CORONEL 550
15676;Comuna 5;CALLE;MUÑIZ 1142
15677;Comuna 12;CALLE;RAMALLO y DONADO
15678;Comuna 10;CALLE;FLORES, VENANCIO, GRAL. y CONCORDIA
15679;Comuna 3;CALLE;CONSTITUCION 1980
15680;Comuna 9;CALLE;REMEDIOS y MURGUIONDO
15681;Comuna 1;AUTOPISTA;AZOPARDO y SAN JUAN AV.
15682;Comuna 10;AVENIDA;RIVADAVIA AV. 8450
15683;Comuna 1;AVENIDA;SAN JUAN AV. 1050
15684;Comuna 13;AVENIDA;CAMPOS SALLES y DEL LIBERTADOR AV.
15685;Comuna 4;AVENIDA;SAENZ AV. 1204
15686;Comuna 1;AVENIDA;CORDOBA AV. 946
15687;Comuna 12;AVENIDA;BALBIN, RICARDO, DR. AV. y LUGONES
15688;Comuna 7;AVENIDA;NAZCA AV. 55
15689;Comuna 2;AVENIDA;SANTA FE AV. y MONTEVIDEO
15690;Comuna 6;CALLE;ESPINOSA y ARENGREEN
15691;Comuna 13;CALLE;PEDRAZA, MANUELA y ARRIBEÑOS
15692;Comuna 4;CALLE;ANCASTE 3463
15693;Comuna 13;CALLE;VUELTA DE OBLIGADO 4171
15694;Comuna 4;CALLE;IGUAZU y FAMATINA
15695;Comuna 11;CALLE;VIALE, LUIS y GAVILAN
15696;Comuna 11;CALLE;SASTRE, MARCOS 3795
15697;Comuna 7;AUTOPISTA;AUTOPISTA 25 DE MAYO Y MITRE, EMILIO
15698;Comuna 14;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA 1246
15699;Comuna 3;AVENIDA;CALLAO AV. 316
15700;Comuna 12;AVENIDA;DE LOS CONSTITUYENTES AV. 5895
15701;Comuna 10;AVENIDA;BEIRO, FRANCISCO AV. 5500
15702;Comuna 3;AVENIDA;RIVADAVIA AV. 2307
15703;Comuna 11;AVENIDA;BEIRO, FRANCISCO AV. 4300
15704;Comuna 12;CALLE;DONADO 2428
15705;Comuna 15;CALLE;GURRUCHAGA y MUÑECAS
15706;Comuna 6;CALLE;AVELLANEDA 700
15707;Comuna 12;CALLE;SUPERI 4896
15708;Comuna 13;CALLE;CONGRESO 1927
15709;Comuna 3;CALLE;LAVALLE y PASO
15710;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 10612
15711;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 13463
15712;Comuna 11;AVENIDA;SAN MARTIN AV. 3900
15713;Comuna 8;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. 3350
15714;Comuna 1;AVENIDA;CASTILLO, RAMON S., PRES. AV. 700
15715;Comuna 1;AVENIDA;DE MAYO AV. 1420
15716;Comuna 8;CALLE;ZUVIRIA y LARRAZABAL
15717;Comuna 1;CALLE;25 DE MAYO y TUCUMAN
15718;Comuna 11;CALLE;GARCIA, JUAN AGUSTIN y TRELLES, MANUEL R.
15719;Comuna 14;CALLE;PARAGUAY 5343
15720;Comuna 6;CALLE;ARANGUREN, JUAN F., DR. y LOBOS, ELEODORO, DR.
15721;Comuna 9;CALLE;LAGUNA y GARZON EUGENIO GENERAL
15722;Comuna 8;CALLE;LARRAZABAL y ZUVIRIA
15723;Comuna 10;AUTOPISTA;AU. PERITO MORENO KM. 3,7
15724;Comuna 4;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y GUAL
15725;Comuna 7;AVENIDA;RIVADAVIA AV. 7500
15726;Comuna 13;AVENIDA;CANTILO, INT. Y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ
15727;Comuna 4;AVENIDA;LAVARDEN y ALCORTA, AMANCIO AV.
15728;Comuna 2;AVENIDA;SANTA FE AV. 2862
15729;Comuna 6;AVENIDA;GAONA AV. 2142
15730;Comuna 1;CALLE;ARROYO y PELLEGRINI, CARLOS
15731;Comuna 1;CALLE;IRIGOYEN, BERNARDO DE 1436
15732;Comuna 14;CALLE;CABRERA, JOSE A. y DARWIN
15733;Comuna 1;CALLE;RECONQUISTA y TUCUMAN
15734;Comuna 9;CALLE;PALMAR y CARHUE
15735;Comuna 6;CALLE;VALLESE, FELIPE y COLPAYO
15736;Comuna 1;CALLE;MANSO JUANA 1189
15737;Comuna 13;CALLE;QUESADA 1701
15738;Comuna 4;CALLE;LA CONSTANCIA y CHILAVERT, MARTINIANO, CORONEL
15739;Comuna 7;AVENIDA;MORENO, PERITO AV. 2400
15740;Comuna 5;AVENIDA;CORRIENTES AV. y PRINGLES
15741;Comuna 14;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA 3000
15742;Comuna 3;CALLE;PICHINCHA y YRIGOYEN, HIPOLITO
15743;Comuna 13;CALLE;MIGUELETES y OLAZABAL
15744;Comuna 12;CALLE;CRAMER 4601
15745;Comuna 6;CALLE;CURAPALIGUE 250
15746;Comuna 4;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI Y SAMPERIO, MANUEL J.
15747;Comuna 8;AV. GRAL. PAZ;PAZ, GRAL. AV. 16106
15748;Comuna 14;AVENIDA;CORDOBA AV. 5089
15749;Comuna 5;AVENIDA;CASEROS AV. 3543
15750;Comuna 2;AVENIDA;SANTA FE AV. y BILLINGHURST
15751;Comuna 13;AVENIDA;CUBA y JURAMENTO AV.
15752;Comuna 10;AVENIDA;RIVADAVIA AV. 10381
15753;Comuna 15;CALLE;ROSETI 930
15754;Comuna 5;CALLE;TREINTA Y TRES ORIENTALES y ESTADOS UNIDOS
15755;Comuna 14;CALLE;GORRITI y URIARTE
15756;Comuna 2;CALLE;PARAGUAY y URUGUAY
15757;Comuna 11;CALLE;ARTIGAS, JOSE GERVASIO, GRAL. y MAGARIÑOS CERVANTES, A.
15758;Comuna 15;CALLE;THAMES y PADILLA
15759;Comuna 9;CALLE;OLIDEN 962
15760;Comuna 13;CALLE;FREIRE, RAMON, CAP. GRAL. 183
15761;Comuna 13;CALLE;DRAGONES y OLAZABAL
15762;Comuna 14;CALLE;PARAGUAY 3647
15763;Comuna 10;CALLE;FLORES, VENANCIO, GRAL. Y MERCEDES
15764;Comuna 12;CALLE;DONADO y ECHEVERRIA
15765;Comuna 2;CALLE;PARANA y JUNCAL
15766;Comuna 10;CALLE;BARRAGAN 550
15767;Comuna 3;CALLE;COMBATE DE LOS POZOS 1195
15768;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 13594
15769;Comuna 1;AVENIDA;RAWSON DE DELLEPIANE, ELVIRA AV. y O'GORMAN CAMILA
15770;Comuna 10;AVENIDA;RIVADAVIA AV. y MANZONI
15771;Comuna 1;AVENIDA;SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. y ESMERALDA
15772;Comuna 9;AVENIDA;PERON, EVA AV. 3620
15773;Comuna 12;AVENIDA;TRIUNVIRATO AV. y RIVERA, PEDRO I., DR.
15774;Comuna 6;AVENIDA;GOYENA, PEDRO AV. y LA PLATA AV.
15775;Comuna 7;AVENIDA;COBO AV. 1496
15776;Comuna 7;CALLE;MITRE, EMILIO 1445
15777;Comuna 12;CALLE;MILLER y SUCRE, ANTONIO JOSE DE, MCAL.
15778;Comuna 9;CALLE;OLIDEN 2200
15779;Comuna 12;CALLE;BAUNESS y NAHUEL HUAPI
15780;Comuna 13;CALLE;VUELTA DE OBLIGADO y MONROE
15781;Comuna 3;CALLE;AZCUENAGA y VIAMONTE
15782;Comuna 3;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA 2343
15783;Comuna 9;CALLE;FALCON, RAMON L.,CNEL. 6980
15784;Comuna 9;AUTOPISTA;AUTOPISTA PERITO MORENO Y RODO, JOSE E.
15785;Comuna 12;AVENIDA;ALTOLAGUIRRE y LARRALDE, CRISOLOGO AV.
15786;Comuna 13;AVENIDA;DEL LIBERTADOR AV. 8200
15787;Comuna 1;AVENIDA;LA RABIDA (S) AV. 99
15788;Comuna 14;AVENIDA;UGARTECHE y LAS HERAS GENERAL AV.
15789;Comuna 12;AVENIDA;LARRALDE, CRISOLOGO AV. 4900
15790;Comuna 12;AVENIDA;CAMINO, MIGUEL ANDRÉS y LARRALDE, CRISOLOGO AV.
15791;Comuna 1;AVENIDA;SANTA FE AV. 1229
15792;Comuna 4;CALLE;MONTEAGUDO 164
15793;Comuna 7;CALLE;REPUBLICA y FRATERNIDAD
15794;Comuna 3;CALLE;MORENO y CATAMARCA
15795;Comuna 9;CALLE;MONTIEL 1400
15796;Comuna 8;CALLE;BASUALDO 2508
15797;Comuna 12;CALLE;MONROE 5800
15798;Comuna 1;CALLE;LIMA 1431
15799;Comuna 1;CALLE;15 DE NOVIEMBRE DE 1889 1500
15800;Comuna 1;AUTOPISTA;AUTOPISTA 25 DE MAYO Y PIEDRAS
15801;Comuna 8;AVENIDA;LAFUENTE AV. y JANER, ANA MARIA
15802;Comuna 10;CALLE;FLORES, VENANCIO, GRAL. y LAMARCA, EMILIO
15803;Comuna 12;CALLE;ZAMUDIO y OBISPO SAN ALBERTO
15804;Comuna 3;CALLE;MORENO 2717
15805;Comuna 11;CALLE;CUENCA 3384
15806;Comuna 1;CALLE;MORENO 309
15807;Comuna 1;CALLE;SAENZ PEÑA, LUIS, PRES. 669
15808;Comuna 4;CALLE;SANTO DOMINGO y BONAVENA, OSCAR NATALIO
15809;Comuna 7;CALLE;NEUQUEN y ALVAREZ, DONATO, TTE. GRAL.
15810;Comuna 10;CALLE;CHIVILCOY y MIRANDA
15811;Comuna 12;CALLE;DONADO y DEHEZA
15812;Comuna 9;AUTOPISTA;LACARRA AV. 1810
15813;Comuna 12;AV. GRAL. PAZ;PAZ, GRAL. AV. 4800
15814;Comuna 3;AVENIDA;JUJUY AV. 1353
15815;Comuna 13;AVENIDA;CRAMER AV. 2791
15816;Comuna 1;AVENIDA;CORDOBA AV. y 25 DE MAYO
15817;Comuna 1;AVENIDA;MOREAU DE JUSTO, ALICIA AV. y GUEMES, MACACHA
15818;Comuna 9;CALLE;RODO, JOSE E. Y SALADILLO
15819;Comuna 15;CALLE;AÑASCO y OROÑO, NICASIO
15820;Comuna 4;CALLE;USPALLATA y LAVARDEN
15821;Comuna 15;CALLE;THAMES 500
15822;Comuna 11;CALLE;GUALEGUAYCHU y HABANA
15823;Comuna 8;CALLE;MIRALLA y HUBAC
15824;Comuna 14;CALLE;CABRERA, JOSE A. y FITZ ROY
15825;Comuna 12;CALLE;CAMPANA y HABANA
15826;Comuna 9;CALLE;GARCIA DE COSSIO y MIRALLA
15827;Comuna 6;CALLE;SENILLOSA 530
15828;Comuna 9;AUTOPISTA;LACARRA AV. 815
15829;Comuna 9;AUTOPISTA;AU. PERITO MORENO KM 0,5
15830;Comuna 15;AVENIDA;PALPA y FOREST AV.
15831;Comuna 15;AVENIDA;RAMIREZ DE VELASCO, JUAN y SCALABRINI ORTIZ, RAUL AV.
15832;Comuna 7;AVENIDA;NAZCA AV. 200
15833;Comuna 14;AVENIDA;DEL LIBERTADOR AV. 3598
15834;Comuna 4;AVENIDA;FINOCHIETTO ENRIQUE DR. y VELEZ SARSFIELD AV.
15835;Comuna 9;CALLE;DE LA TORRE, LISANDRO y PALMAR
15836;Comuna 9;CALLE;RODO, JOSE E. 4402
15837;Comuna 2;CALLE;MANSILLA, LUCIO NORBERTO, GENERAL 2980
15838;Comuna 11;CALLE;BELAUSTEGUI, LUIS, DR. y TRELLES, MANUEL R.
15839;Comuna 10;CALLE;BOGOTA y CONCORDIA
15840;Comuna 8;AVENIDA;27 DE FEBRERO AV. y PUENTE LACARRA - OLÍMPICO RIBERA SUR
15841;Comuna 4;AVENIDA;PERDRIEL y AUSTRALIA AV.
15842;Comuna 5;AVENIDA;LAMBARE y CORRIENTES AV.
15843;Comuna 10;AVENIDA;MORETO y RIVADAVIA AV.
15844;Comuna 12;AVENIDA;MENDOZA AV. 5256
15845;Comuna 4;AVENIDA;VELEZ SARSFIELD AV. y ALVARADO
15846;Comuna 1;AVENIDA;CALLE 12 (NO OFICIAL) y CASTILLO, RAMON S., PRES. AV.
15847;Comuna 3;CALLE;JUNIN 562
15848;Comuna 13;CALLE;OLAGUER Y FELIU, VIRREY 2519
15849;Comuna 3;CALLE;LARREA 95
15850;Comuna 2;CALLE;PEÑA y AUSTRIA
15851;Comuna 4;CALLE;BRIN, MINISTRO y ARAOZ DE LAMADRID, GREGORIO, GRAL.
15852;Comuna 14;AUTOPISTA;AUTOPISTA ARTURO ILLIA Y SARMIENTO AV.
15853;Comuna 14;AVENIDA;HONDURAS AV. 3778
15854;Comuna 5;CALLE;MITRE, BARTOLOME y RAWSON
15855;Comuna 4;CALLE;PEPIRI 1065
15856;Comuna 2;CALLE;ARENALES y LARREA
15857;Comuna 7;CALLE;NEUQUEN y LAMAS, ANDRES
15858;Comuna 15;AVENIDA;CHORROARIN AV. 384
15859;Comuna 5;AVENIDA;LA PLATA AV. 20
15860;Comuna 12;CALLE;LUGONES y VILELA
15861;Comuna 6;CALLE;CANGALLO y RAMOS MEJIA
15862;Comuna 7;CALLE;ACOSTA, MARIANO 2150
15863;Comuna 10;CALLE;MADERO 687
15864;Comuna 5;CALLE;LINIERS VIRREY 554
15865;Comuna 7;CALLE;BOYACA 943
15866;Comuna 14;CALLE;GODOY CRUZ 2525
15867;Comuna 1;CALLE;LIMA 1601
15868;Comuna 15;AVENIDA;OROÑO, NICASIO y SAN MARTIN AV.
15869;Comuna 5;AVENIDA;CHICLANA AV. 3711
15870;Comuna 2;AVENIDA;CASTILLO, RAMON S., PRES. AV. y CALLE 14 (NO OFICIAL)
15871;Comuna 10;AVENIDA;AVELLANEDA AV. 3225
15872;Comuna 1;CALLE;IRIGOYEN, BERNARDO DE 756
15873;Comuna 10;CALLE;ARANGUREN, JUAN F., DR. y CALDERON DE LA BARCA, PEDRO
15874;Comuna 9;CALLE;RODO, JOSE E. 6200
15875;Comuna 9;CALLE;FONROUGE 2264
15876;Comuna 7;CALLE;ZAÑARTU y BARCO CENTENERA DEL
15877;Comuna 4;CALLE;ATUEL 309
15878;Comuna 1;CALLE;BALCARCE 1473
15879;Comuna 8;CALLE;JANER, ANA MARIA y ACOSTA, MARIANO
15880;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 13290
15881;Comuna 1;AVENIDA;MADERO, EDUARDO AV. y LAVALLE
15882;Comuna 7;AVENIDA;AVELLANEDA AV. 2890
15883;Comuna 14;AVENIDA;SANTA FE AV. 4360
15884;Comuna 12;AVENIDA;ROOSEVELT FRANKLIN D. AV. 5100
15885;Comuna 1;AVENIDA;MARTINEZ ZUVIRIA, GUSTAVO, y RAMOS MEJIA, JOSE MARIA, DR. AV.
15886;Comuna 1;AVENIDA;RAMOS MEJIA, JOSE MARIA, DR. AV. Y PADRE CARLOS MUGICA
15887;Comuna 11;CALLE;GARCIA, JUAN AGUSTIN 1749
15888;Comuna 6;CALLE;PLANES y FRAGATA PRES. SARMIENTO
15889;Comuna 6;CALLE;HIDALGO 352
15890;Comuna 6;CALLE;ROJAS y ARANGUREN, JUAN F., DR.
15891;Comuna 2;CALLE;ALVEAR, MARCELO T. DE y LARREA
15892;Comuna 15;CALLE;GARCIA, JUAN AGUSTIN y MATURIN
15893;Comuna 6;CALLE;ACEVEDO, EDUARDO y ARANGUREN, JUAN F., DR.
15894;Comuna 4;CALLE;ATUEL 900
15895;Comuna 1;AVENIDA;ALVEAR AV. y CERRITO
15896;Comuna 7;AVENIDA;BOYACA AV. 223
15897;Comuna 5;AVENIDA;SANCHEZ DE LORIA AV. 2383
15898;Comuna 5;AVENIDA;RIVADAVIA AV. 4456
15899;Comuna 3;AVENIDA;INDEPENDENCIA AV. 2200
15900;Comuna 5;AVENIDA;LA PLATA AV. 326
15901;Comuna 3;AVENIDA;CORRIENTES AV. 2314
15902;Comuna 4;AVENIDA;DON PEDRO DE MENDOZA AV. 1165
15903;Comuna 1;AVENIDA;GARAY, JUAN DE AV. y CHACABUCO
15904;Comuna 1;CALLE;MITRE, BARTOLOME y SAN MARTIN
15905;Comuna 5;CALLE;BOCAYUVA, QUINTINO y AGRELO
15906;Comuna 4;CALLE;GARIBALDI y ARAOZ DE LAMADRID, GREGORIO, GRAL.
15907;Comuna 13;CALLE;AMENABAR y PINO, VIRREY DEL
15908;Comuna 7;CALLE;LAFERRERE, GREGORIO DE 3000
15909;Comuna 15;CALLE;MUÑECAS y HUMBOLDT
15910;Comuna 10;AV. GRAL. PAZ;PAZ, GRAL. AV. y GALLARDO
15911;Comuna 5;AVENIDA;PAVON 3400
15912;Comuna 10;AVENIDA;ALBERDI, JUAN BAUTISTA AV. 4063
15913;Comuna 15;CALLE;CUCHA CUCHA y BELAUSTEGUI, LUIS, DR.
15914;Comuna 7;CALLE;MITRE, EMILIO 1200
15915;Comuna 1;CALLE;MONTEVIDEO 58
15916;Comuna 9;AVENIDA;BRUIX AV. y TANDIL
15917;Comuna 11;AVENIDA;NAZCA AV. 1225
15918;Comuna 14;AVENIDA;DEL LIBERTADOR AV. 2423
15919;Comuna 11;AVENIDA;ALVAREZ JONTE AV. y TERRADA
15920;Comuna 3;CALLE;PICHINCHA y COCHABAMBA
15921;Comuna 9;CALLE;HOMERO y BRAGADO
15922;Comuna 15;CALLE;AÑASCO y DICKMAN, ADOLFO, DR.
15923;Comuna 11;AV. GRAL. PAZ;JUAREZ, BENITO y PAZ, GRAL. AV.
15924;Comuna 13;AVENIDA;OLAZABAL AV. y SUPERI
15925;Comuna 10;AVENIDA;JUSTO, JUAN B. AV. y BACACAY AV.
15926;Comuna 7;AVENIDA;CASTAÑARES AV. y MORENO, PERITO AV.
15927;Comuna 13;CALLE;CONESA y PALPA
15928;Comuna 15;CALLE;THAMES y MUÑECAS
15929;Comuna 13;CALLE;ECHEVERRIA y DRAGONES
15930;Comuna 12;AVENIDA;MELIAN AV. y VILELA
15931;Comuna 7;AVENIDA;CARABOBO AV. 656
15932;Comuna 3;AVENIDA;CALLAO AV. 228
15933;Comuna 14;AVENIDA;SARMIENTO AV. 3502
15934;Comuna 12;AVENIDA;OLAZABAL AV. 5312
15935;Comuna 7;CALLE;MEMBRILLAR 300
15936;Comuna 6;CALLE;SENILLOSA 200
15937;Comuna 3;CALLE;COMBATE DE LOS POZOS 983
15938;Comuna 9;AV. GRAL. PAZ;JACQUES, AMADEO y PAZ, GRAL. AV.
15939;Comuna 11;AVENIDA;CHIVILCOY AV. y GRIVEO
15940;Comuna 3;AVENIDA;SAAVEDRA 100
15941;Comuna 10;AVENIDA;OLIVERA AV. 59
15942;Comuna 4;AVENIDA;SAENZ AV. 1294
15943;Comuna 11;CALLE;CARRANZA, ADOLFO P. y BUFANO, ALFREDO R.
15944;Comuna 13;CALLE;ZAPIOLA y AVILES, VIRREY
15945;Comuna 7;AUTOPISTA;AUTOPISTA 25 DE MAYO y MORENO, JOSE MARIA AV.
15946;Comuna 1;AVENIDA;ENTRE RIOS AV. 1872
15947;Comuna 4;AVENIDA;CRUZ, OSVALDO AV. y DARQUIER, JUAN
15948;Comuna 4;AVENIDA;SANTA ELENA y AUSTRALIA AV.
15949;Comuna 15;AVENIDA;FOREST AV. 491
15950;Comuna 2;AVENIDA;PUEYRREDON AV. 2345
15951;Comuna 14;AVENIDA;CORDOBA AV. 5535
15952;Comuna 5;AVENIDA;LA PLATA AV. 82
15953;Comuna 7;AVENIDA;NAZCA AV. 560
15954;Comuna 12;AVENIDA;DE LOS CONSTITUYENTES AV. y PAZ, GRAL. AV.
15955;Comuna 7;AVENIDA;NAZCA AV. 363
15956;Comuna 10;CALLE;MOCTEZUMA y DIAZ, CESAR, GRAL.
15957;Comuna 6;CALLE;MENDEZ DE ANDES y FRAGATA PRES. SARMIENTO
15958;Comuna 7;CALLE;MIRO y SANTANDER
15959;Comuna 3;CALLE;PERON, JUAN DOMINGO, TTE. GENERAL 2439
15960;Comuna 13;CALLE;NUÑEZ y VUELTA DE OBLIGADO
15961;Comuna 10;CALLE;LOPE DE VEGA 316
15962;Comuna 3;CALLE;LA RIOJA 80
15963;Comuna 14;AVENIDA;SANTA FE AV. 4383
15964;Comuna 3;AVENIDA;ENTRE RIOS AV. y HUMBERTO 1°
15965;Comuna 4;AVENIDA;DON PEDRO DE MENDOZA AV. 3453
15966;Comuna 7;AVENIDA;CURAPALIGUE AV. y BALBASTRO
15967;Comuna 1;AVENIDA;BELGRANO AV. 1000
15968;Comuna 1;AVENIDA;RIVADAVIA AV. 800
15969;Comuna 12;AVENIDA;ROOSEVELT FRANKLIN D. AV. 5800
15970;Comuna 4;CALLE;SUAREZ 1629
15971;Comuna 4;CALLE;PERDRIEL 74
15972;Comuna 14;CALLE;ARMENIA y EL SALVADOR
15973;Comuna 8;CALLE;BATLLE Y ORDOÑEZ, JOSE P.T. 4723
15974;Comuna 3;CALLE;VIAMONTE 1900
15975;Comuna 4;CALLE;PATAGONES y ZAVALETA
15976;Comuna 1;AVENIDA;MOREAU DE JUSTO, ALICIA AV. 1052
15977;Comuna 4;AVENIDA;ALCORTA, AMANCIO AV. 1940
15978;Comuna 7;AVENIDA;VARELA AV. y CHILAVERT, MARTINIANO, CORONEL
15979;Comuna 9;AVENIDA;BRUIX AV. 4710
15980;Comuna 9;CALLE;DELLEPIANE, LUIS, TTE. GRAL. 4151
15981;Comuna 14;CALLE;SALGUERO, JERONIMO 3751
15982;Comuna 4;CALLE;SANTO DOMINGO 3252
15983;Comuna 1;CALLE;FELS, PABLO T.,CABO y LUISONI, ARTURO, MAYOR
15984;Comuna 7;CALLE;CHARRUA y JANER, ANA MARIA
15985;Comuna 9;CALLE;IBARROLA y CARHUE
15986;Comuna 14;AVENIDA;JUSTO, JUAN B. AV. 1220
15987;Comuna 14;AVENIDA;MONTT, PEDRO, PRES. AV. 3505
15988;Comuna 11;AVENIDA;SEGUI, F. J., ALTE. y JUSTO, JUAN B. AV.
15989;Comuna 1;AVENIDA;SAN JUAN AV. 1575
15990;Comuna 13;CALLE;CONESA 2000
